,mission_id,boss_hp_bars,user_exp,mp,ammo,mre,part,core,gem,gun_id,item_ids,equip_ids,furniture,gift,coins,prize_id
447,10482,1,0,0,0,0,0,0,0,0,,,,,,6482
448,10483,1,0,0,0,0,0,0,0,0,,,,,,6483
449,10484,1,0,0,0,0,0,0,0,0,,,,,,16484
450,10485,1,0,0,0,0,0,0,0,0,,,,,,16485
451,10486,1,0,0,0,0,0,0,0,0,,,,,,16486
452,10487,1,0,0,0,0,0,0,0,0,,,,,,16487
453,10488,1,0,0,0,0,0,0,0,0,,,,,,16488
454,10489,1,0,0,0,0,0,0,0,0,,,,,,16489
455,10490,1,0,0,0,0,0,0,0,0,,,,,,16490
456,10491,1,0,0,0,0,0,0,0,0,,,,,,16491
457,10492,1,0,0,0,0,0,0,0,0,,,,,,16492
458,10493,1,0,0,0,0,0,0,0,0,,,,,,16493
459,10494,1,0,0,0,0,0,0,0,0,,,,,,16494
460,10495,1,0,0,0,0,0,0,0,0,,,,,,16495
461,10496,1,0,0,0,0,0,0,0,0,,,,,,16496
462,10497,1,0,0,0,0,0,0,0,0,,,,,,16497
463,10498,1,0,0,0,0,0,0,0,0,,,,,,16498
464,10499,1,0,0,0,0,0,0,0,0,,,,,,16499
465,10500,1,0,0,0,0,0,0,0,0,,,,,,16500
466,10501,1,0,0,0,0,0,0,0,0,,,,,,16501
467,10502,1,0,0,0,0,0,0,0,0,,,,,,16502
468,10503,1,0,0,0,0,0,0,0,0,,,,,,16503
469,10504,1,0,0,0,0,0,0,0,0,,,,,,16504
470,10505,1,0,0,0,0,0,0,0,0,,,,,,16505
471,10506,1,0,0,0,0,0,0,0,0,,,,,,16506
472,10507,1,0,0,0,0,0,0,0,0,,,,,,16507
473,10508,1,0,0,0,0,0,0,0,0,,,,,,0
474,10509,1,0,0,0,0,0,0,0,0,,,,,,16509
475,10510,1,0,0,0,0,0,0,0,0,,,,,,36510
476,10511,1,0,0,0,0,0,0,0,0,,,,,,36511
477,10512,1,0,0,0,0,0,0,0,0,,,,,,36512
478,10513,1,0,0,0,0,0,0,0,0,,,,,,36513
479,10514,1,0,0,0,0,0,0,0,0,,,,,,36514
480,10515,1,0,0,0,0,0,0,0,0,,,,,,36515
481,10516,1,0,0,0,0,0,0,0,0,,,,,,36516
482,10517,1,0,0,0,0,0,0,0,0,,,,,,36517
483,10518,1,0,0,0,0,0,0,0,0,,,,,,36518
484,10519,1,0,0,0,0,0,0,0,0,,,,,,0
485,10520,1,0,0,0,0,0,0,0,0,,,,,,0
486,10521,1,0,0,0,0,0,0,0,0,,,,,,0
487,10522,1,0,0,0,0,0,0,0,0,,,,,,0
488,10523,1,0,0,0,0,0,0,0,0,,,,,,36523
489,10524,1,0,0,0,0,0,0,0,0,,,,,,36524
490,10525,1,0,0,0,0,0,0,0,0,,,,,,36525
491,10526,1,0,0,0,0,0,0,0,0,,,,,,36526
492,10527,1,0,0,0,0,0,0,0,0,,,,,,36527
493,10528,1,0,0,0,0,0,0,0,0,,,,,,36528
494,10529,1,0,0,0,0,0,0,0,0,,,,,,36529
495,10530,1,0,0,0,0,0,0,0,0,,,,,,36530
496,10531,1,0,0,0,0,0,0,0,0,,,,,,36531
497,10532,1,0,0,0,0,0,0,0,0,,,,,,36532
498,10533,1,0,0,0,0,0,0,0,0,,,,,,36533
499,10534,1,0,0,0,0,0,0,0,0,,,,,,36534
500,10535,1,0,0,0,0,0,0,0,0,,,,,,36535
501,10536,1,0,0,0,0,0,0,0,0,,,,,,36536
502,10537,1,0,0,0,0,0,0,0,0,,,,,,36537
503,10538,1,0,0,0,0,0,0,0,0,,,,,,36538
504,10539,1,0,0,0,0,0,0,0,0,,,,,,36539
505,10540,1,0,0,0,0,0,0,0,0,,,,,,36540
506,10541,1,0,0,0,0,0,0,0,0,,,,,,36541
507,10542,1,0,0,0,0,0,0,0,0,,,,,,36542
508,10543,1,0,0,0,0,0,0,0,0,,,,,,36543
509,10544,1,0,0,0,0,0,0,0,0,,,,,,36544
510,10545,1,0,0,0,0,0,0,0,0,,,,,,36545
511,10546,1,0,0,0,0,0,0,0,0,,,,,,36546
512,10547,1,0,0,0,0,0,0,0,0,,,,,,36547
513,10548,1,0,0,0,0,0,0,0,0,,,,,,36548
514,10549,1,0,0,0,0,0,0,0,0,,,,,,36549
515,10550,1,0,0,0,0,0,0,0,0,,,,,,36550
516,10551,1,0,0,0,0,0,0,0,0,,,,,,36551
517,10552,1,0,0,0,0,0,0,0,0,,,,,,36552
518,10553,1,0,0,0,0,0,0,0,0,,,,,,36553
519,10554,1,0,0,0,0,0,0,0,0,,,,,,36554
520,10555,1,0,0,0,0,0,0,0,0,,,,,,36555
521,10556,1,0,0,0,0,0,0,0,0,,,,,,36556
522,10557,1,0,0,0,0,0,0,0,0,,,,,,36557
523,10558,1,0,0,0,0,0,0,0,0,,,,,,36558
524,10559,1,0,0,0,0,0,0,0,0,,,,,,36559
525,10560,1,0,0,0,0,0,0,0,0,,,,,,36560
526,10561,1,0,0,0,0,0,0,0,0,,,,,,36561
527,10562,1,0,0,0,0,0,0,0,0,,,,,,36562
528,10563,1,0,0,0,0,0,0,0,0,,,,,,36563
529,10564,1,0,0,0,0,0,0,0,0,,,,,,36564
530,10565,1,0,0,0,0,0,0,0,0,,,,,,36565
531,10566,1,0,0,0,0,0,0,0,0,,,,,,36566
532,10567,1,0,0,0,0,0,0,0,0,,,,,,36567
533,10568,1,0,0,0,0,0,0,0,0,,,,,,36568
534,10569,1,0,0,0,0,0,0,0,0,,,,,,36569
535,10570,1,0,0,0,0,0,0,0,0,,,,,,36570
536,10571,1,0,0,0,0,0,0,0,0,,,,,,36571
537,10572,1,0,0,0,0,0,0,0,0,,,,,,0
538,10573,1,0,0,0,0,0,0,0,0,,,,,,0
539,10574,1,0,0,0,0,0,0,0,0,,,,,,0
540,10575,1,0,0,0,0,0,0,0,0,,,,,,36575
541,10576,1,0,0,0,0,0,0,0,0,,,,,,36576
542,10577,1,0,0,0,0,0,0,0,0,,,,,,36577
543,10578,1,0,0,0,0,0,0,0,0,,,,,,36578
544,10579,1,0,0,0,0,0,0,0,0,,,,,,36579
545,10580,1,0,0,0,0,0,0,0,0,,,,,,16580
546,10581,1,0,0,0,0,0,0,0,0,,,,,,16581
547,10582,1,0,0,0,0,0,0,0,0,,,,,,16582
548,10583,1,0,0,0,0,0,0,0,0,,,,,,16583
549,10584,1,0,0,0,0,0,0,0,0,,,,,,16584
550,10585,1,0,0,0,0,0,0,0,0,,,,,,16585
551,10586,1,0,0,0,0,0,0,0,0,,,,,,16586
552,10587,1,0,0,0,0,0,0,0,0,,,,,,16587
553,10588,1,0,0,0,0,0,0,0,0,,,,,,16588
554,10589,1,0,0,0,0,0,0,0,0,,,,,,16589
555,10590,1,0,0,0,0,0,0,0,0,,,,,,16590
556,10591,1,0,0,0,0,0,0,0,0,,,,,,16591
557,10592,1,0,0,0,0,0,0,0,0,,,,,,16592
558,10593,1,0,0,0,0,0,0,0,0,,,,,,16593
559,10594,1,0,0,0,0,0,0,0,0,,,,,,16594
560,10595,1,0,0,0,0,0,0,0,0,,,,,,16595
561,10596,1,0,0,0,0,0,0,0,0,,,,,,16596
562,10597,1,0,0,0,0,0,0,0,0,,,,,,16597
563,10598,1,0,0,0,0,0,0,0,0,,,,,,16598
564,10599,1,0,0,0,0,0,0,0,0,,,,,,16599
565,10600,1,0,0,0,0,0,0,0,0,,,,,,16600
566,10601,1,0,0,0,0,0,0,0,0,,,,,,16601
567,10602,1,0,0,0,0,0,0,0,0,,,,,,16602
568,10603,1,0,0,0,0,0,0,0,0,,,,,,16603
569,10604,1,0,0,0,0,0,0,0,0,,,,,,16604
570,10605,1,0,0,0,0,0,0,0,0,,,,,,16605
571,10606,1,0,0,0,0,0,0,0,0,,,,,,16606
572,10607,1,0,0,0,0,0,0,0,0,,,,,,16607
573,10608,1,0,0,0,0,0,0,0,0,,,,,,16608
574,10609,1,0,0,0,0,0,0,0,0,,,,,,16609
575,10610,1,0,0,0,0,0,0,0,0,,,,,,16610
576,10611,1,0,0,0,0,0,0,0,0,,,,,,16611
577,10612,1,0,0,0,0,0,0,0,0,,,,,,16612
578,10613,1,0,0,0,0,0,0,0,0,,,,,,16613
579,10614,1,0,0,0,0,0,0,0,0,,,,,,16614
580,10615,1,0,0,0,0,0,0,0,0,,,,,,16615
581,10616,1,0,0,0,0,0,0,0,0,,,,,,16616
582,10617,1,0,0,0,0,0,0,0,0,,,,,,16617
583,10618,1,0,0,0,0,0,0,0,0,,,,,,16618
584,10619,1,0,0,0,0,0,0,0,0,,,,,,16619
585,10620,1,0,0,0,0,0,0,0,0,,,,,,16620
586,10621,1,0,0,0,0,0,0,0,0,,,,,,16621
587,10622,1,0,0,0,0,0,0,0,0,,,,,,16622
588,10623,1,0,0,0,0,0,0,0,0,,,,,,16623
589,10624,1,0,0,0,0,0,0,0,0,,,,,,16624
590,10625,1,0,0,0,0,0,0,0,0,,,,,,16625
591,10626,1,0,0,0,0,0,0,0,0,,,,,,16626
592,10627,1,0,0,0,0,0,0,0,0,,,,,,16627
593,10628,1,0,0,0,0,0,0,0,0,,,,,,0
594,10629,1,0,0,0,0,0,0,0,0,,,,,,0
595,10630,1,0,0,0,0,0,0,0,0,,,,,,0
596,10631,1,0,0,0,0,0,0,0,0,,,,,,0
597,10632,1,0,0,0,0,0,0,0,0,,,,,,16632
598,10633,1,0,0,0,0,0,0,0,0,,,,,,16633
599,10634,1,0,0,0,0,0,0,0,0,,,,,,16634
600,10635,1,0,0,0,0,0,0,0,0,,,,,,16635
601,10636,1,0,0,0,0,0,0,0,0,,,,,,16636
602,10637,1,0,0,0,0,0,0,0,0,,,,,,16637
603,10638,1,0,0,0,0,0,0,0,0,,,,,,16638
604,10639,1,0,0,0,0,0,0,0,0,,,,,,16639
605,10640,1,0,0,0,0,0,0,0,0,,,,,,16640
606,10641,1,0,0,0,0,0,0,0,0,,,,,,16641
607,10642,1,0,0,0,0,0,0,0,0,,,,,,16642
608,10643,1,0,0,0,0,0,0,0,0,,,,,,16643
609,10644,1,0,0,0,0,0,0,0,0,,,,,,16644
610,10645,1,0,0,0,0,0,0,0,0,,,,,,16645
611,10646,1,0,0,0,0,0,0,0,0,,,,,,16646
612,10647,1,0,0,0,0,0,0,0,0,,,,,,16647
613,10648,1,0,0,0,0,0,0,0,0,,,,,,16648
614,10649,1,0,0,0,0,0,0,0,0,,,,,,16649
615,10650,1,0,0,0,0,0,0,0,0,,,,,,16650
616,10651,1,0,0,0,0,0,0,0,0,,,,,,16651
617,10652,1,0,0,0,0,0,0,0,0,,,,,,16652
618,10653,1,0,0,0,0,0,0,0,0,,,,,,16653
619,10654,1,0,0,0,0,0,0,0,0,,,,,,16654
620,10655,1,0,0,0,0,0,0,0,0,,,,,,16655
621,10656,1,0,0,0,0,0,0,0,0,,,,,,16656
622,10657,1,0,0,0,0,0,0,0,0,,,,,,16657
623,10658,1,0,0,0,0,0,0,0,0,,,,,,16658
624,10659,1,0,0,0,0,0,0,0,0,,,,,,16659
625,10660,1,0,0,0,0,0,0,0,0,,,,,,16660
626,10661,1,0,0,0,0,0,0,0,0,,,,,,16661
627,10662,1,0,0,0,0,0,0,0,0,,,,,,16662
628,10663,1,0,0,0,0,0,0,0,0,,,,,,16663
629,10664,1,0,0,0,0,0,0,0,0,,,,,,16664
630,10665,1,0,0,0,0,0,0,0,0,,,,,,16665
631,10666,1,0,0,0,0,0,0,0,0,,,,,,16666
632,10667,1,0,0,0,0,0,0,0,0,,,,,,16667
633,10668,1,0,0,0,0,0,0,0,0,,,,,,16668
634,10669,1,0,0,0,0,0,0,0,0,,,,,,16669
635,10670,1,0,0,0,0,0,0,0,0,,,,,,16670
636,10671,1,0,0,0,0,0,0,0,0,,,,,,16671
637,10672,1,0,0,0,0,0,0,0,0,,,,,,16672
638,10673,1,0,0,0,0,0,0,0,0,,,,,,16673
639,10676,1,0,0,0,0,0,0,0,0,,,,,,16676
640,10677,1,0,0,0,0,0,0,0,0,,,,,,16677
641,10678,1,0,0,0,0,0,0,0,0,,,,,,16678
642,10679,1,0,0,0,0,0,0,0,0,,,,,,16679
643,10680,1,0,0,0,0,0,0,0,0,,,,,,16680
644,10681,1,0,0,0,0,0,0,0,0,,,,,,16681
645,10682,1,0,0,0,0,0,0,0,0,,,,,,16682
646,10683,1,0,0,0,0,0,0,0,0,,,,,,16683
647,10685,1,0,0,0,0,0,0,0,0,,,,,,16685
648,10686,1,0,0,0,0,0,0,0,0,,,,,,16686
649,10687,1,0,0,0,0,0,0,0,0,,,,,,16687
650,10688,1,0,0,0,0,0,0,0,0,,,,,,16688
651,10689,1,0,0,0,0,0,0,0,0,,,,,,16689
652,10690,1,0,0,0,0,0,0,0,0,,,,,,16690
653,10691,1,0,0,0,0,0,0,0,0,,,,,,16691
654,10692,1,0,0,0,0,0,0,0,0,,,,,,16692
655,10693,1,0,0,0,0,0,0,0,0,,,,,,16693
656,10694,1,0,0,0,0,0,0,0,0,,,,,,16694
657,10695,1,0,0,0,0,0,0,0,0,,,,,,16695
658,10696,1,0,0,0,0,0,0,0,0,,,,,,16696
659,10697,1,0,0,0,0,0,0,0,0,,,,,,16697
660,10698,1,0,0,0,0,0,0,0,0,,,,,,16698
661,10699,1,0,0,0,0,0,0,0,0,,,,,,16699
662,10700,1,0,0,0,0,0,0,0,0,,,,,,16700
663,10701,1,0,0,0,0,0,0,0,0,,,,,,16701
664,10702,1,0,0,0,0,0,0,0,0,,,,,,16702
665,10703,1,0,0,0,0,0,0,0,0,,,,,,16703
666,10704,1,0,0,0,0,0,0,0,0,,,,,,16704
667,10705,1,0,0,0,0,0,0,0,0,,,,,,16705
668,10706,1,0,0,0,0,0,0,0,0,,,,,,16706
669,10707,1,0,0,0,0,0,0,0,0,,,,,,16707
670,10708,1,0,0,0,0,0,0,0,0,,,,,,16708
671,10709,1,0,0,0,0,0,0,0,0,,,,,,16709
672,10710,1,0,0,0,0,0,0,0,0,,,,,,16710
673,10711,1,0,0,0,0,0,0,0,0,,,,,,16711
674,10712,1,0,0,0,0,0,0,0,0,,,,,,16712
675,10713,1,0,0,0,0,0,0,0,0,,,,,,16713
676,10714,1,0,0,0,0,0,0,0,0,,,,,,16714
677,10715,1,0,0,0,0,0,0,0,0,,,,,,16715
678,10716,1,0,0,0,0,0,0,0,0,,,,,,16716
679,10717,1,0,0,0,0,0,0,0,0,,,,,,16717
680,10718,1,0,0,0,0,0,0,0,0,,,,,,16718
681,10719,1,0,0,0,0,0,0,0,0,,,,,,16719
682,10720,1,0,0,0,0,0,0,0,0,,,,,,16720
683,10721,1,0,0,0,0,0,0,0,0,,,,,,16721
684,10722,1,0,0,0,0,0,0,0,0,,,,,,16722
685,10723,1,0,0,0,0,0,0,0,0,,,,,,16723
686,10724,1,0,0,0,0,0,0,0,0,,,,,,16724
687,10725,1,0,0,0,0,0,0,0,0,,,,,,16725
688,10726,1,0,0,0,0,0,0,0,0,,,,,,16726
689,10727,1,0,0,0,0,0,0,0,0,,,,,,16727
690,10728,1,0,0,0,0,0,0,0,0,,,,,,16728
691,10729,1,0,0,0,0,0,0,0,0,,,,,,16729
692,10730,1,0,0,0,0,0,0,0,0,,,,,,16730
693,10731,1,0,0,0,0,0,0,0,0,,,,,,16731
694,10732,1,0,0,0,0,0,0,0,0,,,,,,16732
695,10733,1,0,0,0,0,0,0,0,0,,,,,,16733
696,10734,1,0,0,0,0,0,0,0,0,,,,,,16734
697,10735,1,0,0,0,0,0,0,0,0,,,,,,16735
698,10736,1,0,0,0,0,0,0,0,0,,,,,,16736
699,10737,1,0,0,0,0,0,0,0,0,,,,,,16737
700,10738,1,0,0,0,0,0,0,0,0,,,,,,16738
701,10739,1,0,0,0,0,0,0,0,0,,,,,,16739
702,10740,1,0,0,0,0,0,0,0,0,,,,,,16740
703,10741,1,0,0,0,0,0,0,0,0,,,,,,16741
704,10742,1,0,0,0,0,0,0,0,0,,,,,,16742
705,10743,1,0,0,0,0,0,0,0,0,,,,,,16743
706,10744,1,0,0,0,0,0,0,0,0,,,,,,16744
707,10745,1,0,0,0,0,0,0,0,0,,,,,,16745
708,10746,1,0,0,0,0,0,0,0,0,,,,,,16746
709,10747,1,0,0,0,0,0,0,0,0,,,,,,16747
710,10748,1,0,0,0,0,0,0,0,0,,,,,,16748
711,10749,1,0,0,0,0,0,0,0,0,,,,,,16749
712,10750,1,0,0,0,0,0,0,0,0,,,,,,16750
713,10765,1,0,0,0,0,0,0,0,0,,,,,,16765
714,10766,1,0,0,0,0,0,0,0,0,,,,,,0
715,10767,1,0,0,0,0,0,0,0,0,,,,,,16767
716,10768,1,0,0,0,0,0,0,0,0,,,,,,16768
717,10769,1,0,0,0,0,0,0,0,0,,,,,,16769
718,10770,1,0,0,0,0,0,0,0,0,,,,,,16770
719,10771,1,0,0,0,0,0,0,0,0,,,,,,16771
720,10772,1,0,0,0,0,0,0,0,0,,,,,,16772
721,10773,1,0,0,0,0,0,0,0,0,,,,,,16773
722,10774,1,0,0,0,0,0,0,0,0,,,,,,16774
723,10775,1,0,0,0,0,0,0,0,0,,,,,,16775
724,10776,1,0,0,0,0,0,0,0,0,,,,,,16776
725,10777,1,0,0,0,0,0,0,0,0,,,,,,16777
726,10778,1,0,0,0,0,0,0,0,0,,,,,,16778
727,10779,1,0,0,0,0,0,0,0,0,,,,,,16779
728,10780,1,0,0,0,0,0,0,0,0,,,,,,16780
729,10781,1,0,0,0,0,0,0,0,0,,,,,,16781
730,10782,1,0,0,0,0,0,0,0,0,,,,,,16782
731,10783,1,0,0,0,0,0,0,0,0,,,,,,16783
732,10784,1,0,0,0,0,0,0,0,0,,,,,,16784
733,10785,1,0,0,0,0,0,0,0,0,,,,,,16785
734,10786,1,0,0,0,0,0,0,0,0,,,,,,16786
735,10787,1,0,0,0,0,0,0,0,0,,,,,,16787
736,10788,1,0,0,0,0,0,0,0,0,,,,,,16788
737,10789,1,0,0,0,0,0,0,0,0,,,,,,16789
738,10790,1,0,0,0,0,0,0,0,0,,,,,,16790
739,10791,1,0,0,0,0,0,0,0,0,,,,,,16791
740,10792,1,0,0,0,0,0,0,0,0,,,,,,16792
741,10793,1,0,0,0,0,0,0,0,0,,,,,,16793
742,10794,1,0,0,0,0,0,0,0,0,,,,,,16794
743,10795,1,0,0,0,0,0,0,0,0,,,,,,16795
744,10796,1,0,0,0,0,0,0,0,0,,,,,,16796
745,10797,1,0,0,0,0,0,0,0,0,,,,,,16797
746,10798,1,0,0,0,0,0,0,0,0,,,,,,16798
747,10799,1,0,0,0,0,0,0,0,0,,,,,,16799
748,10801,1,0,0,0,0,0,0,0,0,,,,,,16801
749,10802,1,0,0,0,0,0,0,0,0,,,,,,16802
750,10803,1,0,0,0,0,0,0,0,0,,,,,,16803
751,10804,1,0,0,0,0,0,0,0,0,,,,,,16804
752,10805,1,0,0,0,0,0,0,0,0,,,,,,16805
753,10806,1,0,0,0,0,0,0,0,0,,,,,,16806
754,10807,1,0,0,0,0,0,0,0,0,,,,,,16807
755,10808,1,0,0,0,0,0,0,0,0,,,,,,16808
756,10809,1,0,0,0,0,0,0,0,0,,,,,,16809
757,10810,1,0,0,0,0,0,0,0,0,,,,,,16810
758,10811,1,0,0,0,0,0,0,0,0,,,,,,16811
759,10812,1,0,0,0,0,0,0,0,0,,,,,,16812
760,10813,1,0,0,0,0,0,0,0,0,,,,,,16813
761,10814,1,0,0,0,0,0,0,0,0,,,,,,16814
762,10815,1,0,0,0,0,0,0,0,0,,,,,,16815
763,10816,1,0,0,0,0,0,0,0,0,,,,,,16816
764,10817,1,0,0,0,0,0,0,0,0,,,,,,16817
765,10818,1,0,0,0,0,0,0,0,0,,,,,,16818
766,10819,1,0,0,0,0,0,0,0,0,,,,,,16819
767,10820,1,0,0,0,0,0,0,0,0,,,,,,16820
768,10821,1,0,0,0,0,0,0,0,0,,,,,,16821
769,10822,1,0,0,0,0,0,0,0,0,,,,,,16822
770,10823,1,0,0,0,0,0,0,0,0,,,,,,16823
771,10824,1,0,0,0,0,0,0,0,0,,,,,,16824
772,10825,1,0,0,0,0,0,0,0,0,,,,,,16825
773,10826,1,0,0,0,0,0,0,0,0,,,,,,16826
774,10827,1,0,0,0,0,0,0,0,0,,,,,,16827
775,10828,1,0,0,0,0,0,0,0,0,,,,,,16828
776,10829,1,0,0,0,0,0,0,0,0,,,,,,16829
777,10830,1,0,0,0,0,0,0,0,0,,,,,,16830
778,10831,1,0,0,0,0,0,0,0,0,,,,,,16831
779,10832,1,0,0,0,0,0,0,0,0,,,,,,16832
780,10833,1,0,0,0,0,0,0,0,0,,,,,,16833
781,10834,1,0,0,0,0,0,0,0,0,,,,,,16834
782,10835,1,0,0,0,0,0,0,0,0,,,,,,16835
783,10836,1,0,0,0,0,0,0,0,0,,,,,,16836
784,10837,1,0,0,0,0,0,0,0,0,,,,,,16837
785,10838,1,0,0,0,0,0,0,0,0,,,,,,16838
786,10839,1,0,0,0,0,0,0,0,0,,,,,,16839
787,10840,1,0,0,0,0,0,0,0,0,,,,,,16840
788,10841,1,0,0,0,0,0,0,0,0,,,,,,16841
789,10842,1,0,0,0,0,0,0,0,0,,,,,,16842
790,10844,1,0,0,0,0,0,0,0,0,,,,,,16844
791,10845,1,0,0,0,0,0,0,0,0,,,,,,16845
792,10846,1,0,0,0,0,0,0,0,0,,,,,,16846
793,10847,1,0,0,0,0,0,0,0,0,,,,,,16847
794,10848,1,0,0,0,0,0,0,0,0,,,,,,16848
795,10849,1,0,0,0,0,0,0,0,0,,,,,,16849
796,10850,1,0,0,0,0,0,0,0,0,,,,,,16850
797,10851,1,0,0,0,0,0,0,0,0,,,,,,16851
798,10852,1,0,0,0,0,0,0,0,0,,,,,,16852
799,10853,1,0,0,0,0,0,0,0,0,,,,,,16853
800,10854,1,0,0,0,0,0,0,0,0,,,,,,16854
801,10855,1,0,0,0,0,0,0,0,0,,,,,,16855
802,10856,1,0,0,0,0,0,0,0,0,,,,,,16856
803,10857,1,0,0,0,0,0,0,0,0,,,,,,16857
804,10858,1,0,0,0,0,0,0,0,0,,,,,,16858
805,10859,1,0,0,0,0,0,0,0,0,,,,,,16859
806,10860,1,0,0,0,0,0,0,0,0,,,,,,16860
807,10861,1,0,0,0,0,0,0,0,0,,,,,,16861
808,10862,1,0,0,0,0,0,0,0,0,,,,,,16862
809,10863,1,0,0,0,0,0,0,0,0,,,,,,16863
810,10864,1,0,0,0,0,0,0,0,0,,,,,,16864
811,10865,1,0,0,0,0,0,0,0,0,,,,,,16865
812,10866,1,0,0,0,0,0,0,0,0,,,,,,16866
813,10867,1,0,0,0,0,0,0,0,0,,,,,,16867
814,10868,1,0,0,0,0,0,0,0,0,,,,,,16868
815,10869,1,0,0,0,0,0,0,0,0,,,,,,16869
816,10870,1,0,0,0,0,0,0,0,0,,,,,,16870
817,10871,1,0,0,0,0,0,0,0,0,,,,,,16871
818,10872,1,0,0,0,0,0,0,0,0,,,,,,16872
819,10873,1,0,0,0,0,0,0,0,0,,,,,,16873
820,10874,1,0,0,0,0,0,0,0,0,,,,,,16874
821,10875,1,0,0,0,0,0,0,0,0,,,,,,16875
822,10876,1,0,0,0,0,0,0,0,0,,,,,,16876
823,10877,1,0,0,0,0,0,0,0,0,,,,,,16877
824,10878,1,0,0,0,0,0,0,0,0,,,,,,16878
825,10879,1,0,0,0,0,0,0,0,0,,,,,,16879
826,10880,1,0,0,0,0,0,0,0,0,,,,,,16880
827,10881,1,0,0,0,0,0,0,0,0,,,,,,16881
828,10882,1,0,0,0,0,0,0,0,0,,,,,,16882
829,10883,1,0,0,0,0,0,0,0,0,,,,,,16883
830,10884,1,0,0,0,0,0,0,0,0,,,,,,16884
831,10885,1,0,0,0,0,0,0,0,0,,,,,,16885
832,10886,1,0,0,0,0,0,0,0,0,,,,,,16886
833,10887,1,0,0,0,0,0,0,0,0,,,,,,16887
834,10888,1,0,0,0,0,0,0,0,0,,,,,,16888
835,10889,1,0,0,0,0,0,0,0,0,,,,,,16889
836,10890,1,0,0,0,0,0,0,0,0,,,,,,16890
837,10891,1,0,0,0,0,0,0,0,0,,,,,,16891
838,10892,1,0,0,0,0,0,0,0,0,,,,,,16892
839,10893,1,0,0,0,0,0,0,0,0,,,,,,16893
840,10894,1,0,0,0,0,0,0,0,0,,,,,,16894
841,10895,1,0,0,0,0,0,0,0,0,,,,,,16895
842,10896,1,0,0,0,0,0,0,0,0,,,,,,16896
843,10897,1,0,0,0,0,0,0,0,0,,,,,,16897
844,10898,1,0,0,0,0,0,0,0,0,,,,,,16898
845,10899,1,0,0,0,0,0,0,0,0,,,,,,16899
846,10900,1,0,0,0,0,0,0,0,0,,,,,,16900
847,10901,1,0,0,0,0,0,0,0,0,,,,,,16901
848,10902,1,0,0,0,0,0,0,0,0,,,,,,16902
849,10903,1,0,0,0,0,0,0,0,0,,,,,,16903
850,10904,1,0,0,0,0,0,0,0,0,,,,,,16904
851,10907,1,0,0,0,0,0,0,0,0,,,,,,16907
852,10908,1,0,0,0,0,0,0,0,0,,,,,,16908
853,10909,1,0,0,0,0,0,0,0,0,,,,,,16909
854,10910,1,0,0,0,0,0,0,0,0,,,,,,16910
855,10911,1,0,0,0,0,0,0,0,0,,,,,,16911
856,10912,1,0,0,0,0,0,0,0,0,,,,,,16912
857,10913,1,0,0,0,0,0,0,0,0,,,,,,16913
858,10914,1,0,0,0,0,0,0,0,0,,,,,,16914
859,10915,1,0,0,0,0,0,0,0,0,,,,,,16915
860,10918,1,0,0,0,0,0,0,0,0,,,,,,16918
861,10919,1,0,0,0,0,0,0,0,0,,,,,,16919
862,10920,1,0,0,0,0,0,0,0,0,,,,,,16920
863,10922,1,0,0,0,0,0,0,0,0,,,,,,16922
864,10923,1,0,0,0,0,0,0,0,0,,,,,,16923
865,10924,1,0,0,0,0,0,0,0,0,,,,,,16924
866,10925,1,0,0,0,0,0,0,0,0,,,,,,16925
867,10926,1,0,0,0,0,0,0,0,0,,,,,,16926
868,10927,1,0,0,0,0,0,0,0,0,,,,,,16927
869,10928,1,0,0,0,0,0,0,0,0,,,,,,16928
870,10929,1,0,0,0,0,0,0,0,0,,,,,,16929
871,10930,1,0,0,0,0,0,0,0,0,,,,,,16930
872,10931,1,0,0,0,0,0,0,0,0,,,,,,16931
873,10932,1,0,0,0,0,0,0,0,0,,,,,,16932
874,10934,1,0,0,0,0,0,0,0,0,,,,,,16934
875,10935,1,0,0,0,0,0,0,0,0,,,,,,16935
876,10936,1,0,0,0,0,0,0,0,0,,,,,,16936
877,10937,1,0,0,0,0,0,0,0,0,,,,,,16937
878,10938,1,0,0,0,0,0,0,0,0,,,,,,16938
879,10939,1,0,0,0,0,0,0,0,0,,,,,,16939
880,10940,1,0,0,0,0,0,0,0,0,,,,,,16940
881,10941,1,0,0,0,0,0,0,0,0,,,,,,16941
882,10942,1,0,0,0,0,0,0,0,0,,,,,,16942
883,10943,1,0,0,0,0,0,0,0,0,,,,,,16943
884,10944,1,0,0,0,0,0,0,0,0,,,,,,16944
885,10945,1,0,0,0,0,0,0,0,0,,,,,,16945
886,10946,1,0,0,0,0,0,0,0,0,,,,,,16946
887,10947,1,0,0,0,0,0,0,0,0,,,,,,16947
888,10948,1,0,0,0,0,0,0,0,0,,,,,,16948
889,10949,1,0,0,0,0,0,0,0,0,,,,,,16949
890,10950,1,0,0,0,0,0,0,0,0,,,,,,36950
891,10951,1,0,0,0,0,0,0,0,0,,,,,,36951
892,10952,1,0,0,0,0,0,0,0,0,,,,,,36952
893,10953,1,0,0,0,0,0,0,0,0,,,,,,36953
894,10954,1,0,0,0,0,0,0,0,0,,,,,,36954
895,10955,1,0,0,0,0,0,0,0,0,,,,,,36955
